ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_F,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP,EDIT NOTES,,,
25338,A2M_4/13/2022_7:05_0.5,4/13/2022_A2M,4/13/2022,2022,April,7:05,A2M,0.5,Surface,9.61,7.581,22.49,2.11,6.5,2.04,7.85,< 3,6.40,0.137,0.1990,0.0762,0.0883,0.59,0.1108,0.0120,2.07,0.4230,1.31,0.443,13-Apr,18309,A2M_S,Upper East River,95,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; PN < RL,,
25339,A1_4/13/2022_7:12_13.5,4/13/2022_A1,4/13/2022,2022,April,7:12,A1,13.5,Bottom,9.47,7.505,22.70,ND,6.0,2.81,7.86,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A1_B,Upper East River,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25340,A1_4/13/2022_7:12_7.1,4/13/2022_A1,4/13/2022,2022,April,7:12,A1,7.1,Middle,9.52,7.682,22.02,ND,6.0,3.11,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A1_M,Upper East River,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25341,A1_4/13/2022_7:13_0.5,4/13/2022_A1,4/13/2022,2022,April,7:13,A1,0.5,Surface,9.50,7.796,21.00,1.69,6.0,3.05,7.81,ND,5.47,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A1_S,Upper East River,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25342,E-12_4/13/2022_7:24_3.1,4/13/2022_E-12,4/13/2022,2022,April,7:24,E-12,3.1,Bottom,9.95,8.441,24.20,ND,8.0,1.39,7.96,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,E-12_B,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25343,E-12_4/13/2022_7:25_1.7,4/13/2022_E-12,4/13/2022,2022,April,7:25,E-12,1.7,Middle,10.08,8.703,23.52,ND,8.0,1.29,7.96,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,E-12_M,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,E-12 vs dup middle turbidity reading >15% RPD,,
25344,E-12_4/13/2022_7:25_0.5,4/13/2022_E-12,4/13/2022,2022,April,7:25,E-12,0.5,Surface,10.11,8.677,23.50,3.06,8.0,1.24,7.95,< 3,6.70,0.087,0.1100,0.0853,0.0807,0.47,0.0994,0.0108,2.13,0.4070,1.04,0.275,13-Apr,18309,E-12_S,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS: Duplicate values > 5% from average,,
25345,DI1_4/13/2022_7:40_8.4,4/13/2022_DI1,4/13/2022,2022,April,7:40,DI1,8.4,Bottom,9.76,7.039,25.85,ND,7.0,1.98,8.00,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,DI1_B,Westchester Shoreline,100,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25346,DI1_4/13/2022_7:41_4.5,4/13/2022_DI1,4/13/2022,2022,April,7:41,DI1,4.5,Middle,9.90,8.157,24.97,ND,7.0,1.08,7.99,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,DI1_M,Westchester Shoreline,100,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25347,DI1_4/13/2022_7:41_0.5,4/13/2022_DI1,4/13/2022,2022,April,7:41,DI1,0.5,Surface,10.04,8.212,24.82,3.36,7.0,1.10,7.99,ND,2.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,DI1_S,Westchester Shoreline,100,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25348,DI2_4/13/2022_7:46_8.4,4/13/2022_DI2,4/13/2022,2022,April,7:46,DI2,8.4,Bottom,9.76,6.714,26.02,ND,8.0,2.50,8.03,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,DI2_B,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25349,DI2_4/13/2022_7:46_4.5,4/13/2022_DI2,4/13/2022,2022,April,7:46,DI2,4.5,Middle,9.85,7.371,25.66,ND,8.0,1.19,8.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,DI2_M,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25350,DI2_4/13/2022_7:47_0.5,4/13/2022_DI2,4/13/2022,2022,April,7:47,DI2,0.5,Surface,10.08,8.311,24.65,3.40,8.0,1.21,8.00,< 3,2.50,0.053,0.0925,0.0944,0.0661,0.40,0.0891,0.0093,2.00,0.4490,0.832,0.330,13-Apr,18309,DI2_S,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS: Duplicate values > 5% from average; estimated (residual < 2.5mg),,
25351,H-A3_4/13/2022_7:57_9.7,4/13/2022_H-A3,4/13/2022,2022,April,7:57,H-A3,9.7,Bottom,9.89,6.444,26.17,ND,7.5,1.52,8.06,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-A3_B,Westchester Shoreline,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25352,H-A3_4/13/2022_7:58_5.1,4/13/2022_H-A3,4/13/2022,2022,April,7:58,H-A3,5.1,Middle,10.02,6.763,26.07,ND,7.5,1.26,8.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-A3_M,Westchester Shoreline,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25353,H-A3_4/13/2022_7:59_0.5,4/13/2022_H-A3,4/13/2022,2022,April,7:59,H-A3,0.5,Surface,10.29,8.125,24.57,3.48,7.5,1.13,8.04,< 3,5.82,0.048,0.0935,0.0830,0.0667,0.35,0.0846,0.0073,1.82,0.4140,0.795,0.290,13-Apr,18309,H-A3_S,Westchester Shoreline,50, 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25354,H-B_4/13/2022_8:04_14.2,4/13/2022_H-B,4/13/2022,2022,April,8:04,H-B,14.2,Bottom,9.90,6.011,26.40,ND,8.0,3.55,8.09,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-B_B,Westchester Shoreline,70,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25355,H-B_4/13/2022_8:05_7.4,4/13/2022_H-B,4/13/2022,2022,April,8:05,H-B,7.4,Middle,10.05,6.783,26.05,ND,8.0,1.65,8.08,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-B_M,Westchester Shoreline,70,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25356,H-B_4/13/2022_8:06_0.5,4/13/2022_H-B,4/13/2022,2022,April,8:06,H-B,0.5,Surface,10.24,7.991,23.50,2.78,8.0,1.25,8.05,ND,1.90,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-B_S,Westchester Shoreline,70,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25357,B1S_4/13/2022_8:14_15.6,4/13/2022_B1S,4/13/2022,2022,April,8:14,B1S,15.6,Bottom,9.94,5.973,26.49,ND,8.0,1.98,8.11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B1S_B,Mid-LIS Waters,75,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25358,B1S_4/13/2022_8:15_8.0,4/13/2022_B1S,4/13/2022,2022,April,8:15,B1S,8.0,Middle,10.08,6.272,26.35,ND,8.0,1.06,8.11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B1S_M,Mid-LIS Waters,75,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25359,B1S_4/13/2022_8:15_0.5,4/13/2022_B1S,4/13/2022,2022,April,8:15,B1S,0.5,Surface,10.22,7.122,25.98,3.97,8.0,1.25,8.10,< 3,2.82,0.015,0.0437,0.0845,0.0521,0.23,0.0694,0.0080,1.91,0.4070,0.652,0.305,13-Apr,18309,B1S_S,Mid-LIS Waters,75,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS estimated (residual < 2.5mg); NH3 < RL,,
25360,B2_4/13/2022_8:21_19.2,4/13/2022_B2,4/13/2022,2022,April,8:21,B2,19.2,Bottom,9.94,5.851,26.56,ND,7.5,2.42,8.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B2_B,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25361,B2_4/13/2022_8:21_9.8,4/13/2022_B2,4/13/2022,2022,April,8:21,B2,9.8,Middle,10.01,6.035,26.48,ND,7.5,1.14,8.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B2_M,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25362,B2_4/13/2022_8:22_0.5,4/13/2022_B2,4/13/2022,2022,April,8:22,B2,0.5,Surface,10.43,7.784,25.20,4.82,7.5,1.34,8.12,ND,2.40,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B2_S,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25363,B3M_4/13/2022_8:27_19.2,4/13/2022_B3M,4/13/2022,2022,April,8:27,B3M,19.2,Bottom,9.84,5.976,26.50,ND,6.5,1.83,8.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B3M_B,Mid-LIS Waters,95,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25364,B3M_4/13/2022_8:27_9.5,4/13/2022_B3M,4/13/2022,2022,April,8:27,B3M,9.5,Middle,10.18,7.255,25.97,ND,6.5,1.35,8.12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B3M_M,Mid-LIS Waters,95,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25365,B3M_4/13/2022_8:28_0.5,4/13/2022_B3M,4/13/2022,2022,April,8:28,B3M,0.5,Surface,10.55,8.009,24.65,5.95,6.5,1.12,8.12,< 3,1.94,0.048,0.1080,0.1180,0.0734,0.41,0.1023,0.0157,2.07,0.5510,0.705,0.301,13-Apr,18309,B3M_S,Mid-LIS Waters,95,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS estimated (residual < 2.5mg),,
25366,B4_4/13/2022_8:32_7.7,4/13/2022_B4,4/13/2022,2022,April,8:32,B4,7.7,Bottom,9.60,6.842,25.95,ND,7.5,1.56,8.08,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B4_B,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25367,B4_4/13/2022_8:32_4.1,4/13/2022_B4,4/13/2022,2022,April,8:32,B4,4.1,Middle,9.57,6.990,25.82,ND,7.5,1.49,8.07,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B4_M,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25368,B4_4/13/2022_8:33_0.5,4/13/2022_B4,4/13/2022,2022,April,8:33,B4,0.5,Surface,10.23,8.403,24.71,4.52,7.5,1.06,8.09,ND,2.88,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,B4_S,Mid-LIS Waters,50,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25369,H-D_4/13/2022_8:43_5.4,4/13/2022_H-D,4/13/2022,2022,April,8:43,H-D,5.4,Bottom,9.71,8.670,24.96,ND,8.0,2.43,8.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-D_B,Hempstead Harbor,90,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25370,H-D_4/13/2022_8:43_2.8,4/13/2022_H-D,4/13/2022,2022,April,8:43,H-D,2.8,Middle,10.15,9.856,24.25,ND,8.0,1.38,8.05,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-D_M,Hempstead Harbor,90,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25371,H-D_4/13/2022_8:44_0.5,4/13/2022_H-D,4/13/2022,2022,April,8:44,H-D,0.5,Surface,10.31,10.250,23.88,3.93,8.0,1.33,8.04,< 3,2.70,0.058,0.2330,0.1180,0.0738,0.50,0.0919,0.0164,1.97,0.5470,1.25,0.261,13-Apr,18309,H-D_S,Hempstead Harbor,90,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS estimated (residual < 2.5mg),,
25372,H-C_4/13/2022_8:50_9.9,4/13/2022_H-C,4/13/2022,2022,April,8:50,H-C,9.9,Bottom,9.32,6.842,25.97,ND,7.5,3.55,8.08,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C_B,Hempstead Harbor,90,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25373,H-C_4/13/2022_8:51_5.2,4/13/2022_H-C,4/13/2022,2022,April,8:51,H-C,5.2,Middle,10.04,8.390,24.89,ND,7.5,8.41,8.10,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C_M,Hempstead Harbor,90,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25374,H-C_4/13/2022_8:51_0.5,4/13/2022_H-C,4/13/2022,2022,April,8:51,H-C,0.5,Surface,10.34,8.789,23.85,3.83,7.5,1.22,8.09,ND,4.88,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C_S,Hempstead Harbor,90,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25375,H-C1_4/13/2022_8:58_12.1,4/13/2022_H-C1,4/13/2022,2022,April,8:58,H-C1,12.1,Bottom,9.71,6.249,26.33,ND,7.0,2.15,8.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C1_B,Mid-LIS Waters,40,1 ft ,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25376,H-C1_4/13/2022_8:59_6.2,4/13/2022_H-C1,4/13/2022,2022,April,8:59,H-C1,6.2,Middle,10.33,8.351,24.70,ND,7.0,2.20,8.14,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C1_M,Mid-LIS Waters,40,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25377,H-C1_4/13/2022_8:59_0.5,4/13/2022_H-C1,4/13/2022,2022,April,8:59,H-C1,0.5,Surface,10.50,8.319,24.18,5.98,7.0,1.66,8.12,ND,3.28,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,H-C1_S,Mid-LIS Waters,40,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS estimated (residual < 2.5mg),,
25378,A5_4/13/2022_9:04_12.1,4/13/2022_A5,4/13/2022,2022,April,9:04,A5,12.1,Bottom,9.86,6.009,26.40,ND,7.5,2.08,8.15,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A5_B,Mid-LIS Waters,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25379,A5_4/13/2022_9:04_7.1,4/13/2022_A5,4/13/2022,2022,April,9:04,A5,7.1,Middle,9.94,7.854,25.10,ND,7.5,1.48,8.10,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A5_M,Mid-LIS Waters,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25380,A5_4/13/2022_9:05_0.5,4/13/2022_A5,4/13/2022,2022,April,9:05,A5,0.5,Surface,10.42,8.237,24.21,6.15,7.5,1.20,8.13,< 3,1.74,0.049,0.1060,0.1200,0.0753,0.37,0.0969,0.0121,1.87,0.5670,0.855,0.244,13-Apr,18309,A5_S,Mid-LIS Waters,75,< 1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS estimated (residual < 2.5mg),,
25381,A4_4/13/2022_9:12_31.3,4/13/2022_A4,4/13/2022,2022,April,9:12,A4,31.3,Bottom,9.65,6.360,26.23,ND,7.0,1.84,8.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A4_B,Mid-LIS Waters,60,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25382,A4_4/13/2022_9:13_16.1,4/13/2022_A4,4/13/2022,2022,April,9:13,A4,16.1,Middle,9.68,6.415,26.19,ND,7.0,1.71,8.13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,A4_M,Mid-LIS Waters,60,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25383,A4_4/13/2022_9:14_0.5,4/13/2022_A4,4/13/2022,2022,April,9:14,A4,0.5,Surface,10.37,8.564,23.72,6.01,7.0,1.26,8.12,< 3,8.26,0.056,0.1140,0.1270,0.0737,0.41,0.0918,0.0129,1.98,0.5960,0.863,0.279,13-Apr,18309,A4_S,Mid-LIS Waters,60,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL,,
25384,Dup E-12_4/13/2022_7:28_3.1,4/13/2022_Dup E-12,4/13/2022,2022,April,7:28,Dup E-12,3.1,Bottom,9.96,8.181,24.19,ND,8.0,2.38,7.97,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,Dup E-12_B,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25385,Dup E-12_4/13/2022_7:28_1.8,4/13/2022_Dup E-12,4/13/2022,2022,April,7:28,Dup E-12,1.8,Middle,10.27,9.090,23.61,ND,8.0,3.64,7.98,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,Dup E-12_M,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,E-12 vs dup middle turbidity reading >15% RPD,,
25386,Dup E-12_4/13/2022_7:28_0.5,4/13/2022_Dup E-12,4/13/2022,2022,April,7:28,Dup E-12,0.5,Surface,10.21,8.845,23.47,3.58,8.0,1.50,7.96,< 3,2.32,0.078,0.1350,0.0984,0.0786,0.46,0.0903,0.0137,1.80,0.4880,1.03,0.299,13-Apr,18309,Dup E-12_S,Eastchester Bay,50,Ripples,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,BOD < MDL and RL; TSS: Duplicate values > 5% from average; estimated (residual < 2.5mg),,
25387,Dup DI2_4/13/2022_7:47_8.6,4/13/2022_Dup DI2,4/13/2022,2022,April,7:47,Dup DI2,8.6,Bottom,9.78,6.728,26.02,ND,8.0,2.81,8.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,Dup DI2_B,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25388,Dup DI2_4/13/2022_7:48_4.5,4/13/2022_Dup DI2,4/13/2022,2022,April,7:48,Dup DI2,4.5,Middle,9.82,7.353,25.65,ND,8.0,1.92,8.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,Dup DI2_M,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,,,
25389,Dup DI2_4/13/2022_7:48_0.5,4/13/2022_Dup DI2,4/13/2022,2022,April,7:48,Dup DI2,0.5,Surface,10.06,8.301,24.65,3.59,8.0,1.37,8.00,ND,1.64,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,13-Apr,18309,Dup DI2_S,Westchester Shoreline,95,1 ft,ND,"Mostly cloudy, 52°F air temp, 7 mph wind",0.04,0.04,3:34,0.68,Low,3:52,0.74,Low,TSS: Duplicate values > 5% from average; estimated (residual < 2.5mg),,
25390,9-413_5/3/2022_6:14_0.9,5/3/2022_9-413,5/3/2022,2022,May,6:14,9-413,0.9,Bottom,10.94,11.474,23.75,ND,2.5,16.02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3-May,18314,9-413_B,Manhasset Bay,0,Ripples,"pH probe malfunctioned and pH data entered as ""ND""","Partly cloudy, 55°F air temp, 8-12 mph wind",0.34,0.35,8:04,0.05,Low,8:22,0.05,Low,,,
25391,9-413_5/3/2022_6:15_0.5,5/3/2022_9-413,5/3/2022,2022,May,6:15,9-413,0.5,Surface,11.00,11.671,22.92,19.09,2.5,8.44,ND,ND,16.30,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3-May,18314,9-413_S,Manhasset Bay,0,Ripples,"pH probe malfunctioned and pH data entered as ""ND""","Partly cloudy, 55°F air temp, 8-12 mph wind",0.34,0.35,8:04,0.05,Low,8:22,0.05,Low,,,
25392,9-412_5/3/2022_6:20_3.1,5/3/2022_9-412,5/3/2022,2022,May,6:20,9-412,3.1,Bottom,10.28,10.796,24.35,ND,3.5,3.10,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3-May,18314,9-412_B,Manhasset Bay,40,Ripples,"pH probe malfunctioned and pH data entered as ""ND""","Partly cloudy, 55°F air temp, 8-12 mph wind",0.34,0.35,8:04,0.05,Low,8:22,0.05,Low,,,
25393,9-412_5/3/2022_6:21_1.7,5/3/2022_9-412,5/3/2022,2022,May,6:21,9-412,1.7,Middle,11.09,11.190,24.11,ND,3.5,1.39,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3-May,18314,9-412_M,Manhasset Bay,40,Ripples,"pH probe malfunctioned and pH data entered as ""ND""","Partly cloudy, 55°F air temp, 8-12 mph wind",0.34,0.35,8:04,0.05,Low,8:22,0.05,Low,,,
